# luminosity_distance	mass_1	mass_2	ra	dec
4.064582464978835219e+02 1.447441295104720638e+01 6.782910682371065647e+00 2.236585926481432285e+00 8.256175156034538665e-01
2.369094099492522503e+02 1.068240705830183401e+01 8.907312452731909858e+00 2.073128236566671223e+00 2.977264468837354516e-01
2.841083638195590311e+02 1.573924114951007880e+01 6.321724976367386617e+00 1.402184940443961914e+00 1.281639376009934495e+00
2.973435509132663128e+02 1.753127020465246133e+01 5.756419710435409343e+00 2.053089493494572704e+00 3.041473940029101319e-01
2.232510056454536311e+02 1.032869179875875787e+01 9.238797898092281358e+00 2.003098378071734409e+00 2.384416719976145127e-01
3.637143363099011708e+02 1.226793485603504408e+01 7.821846577178881432e+00 2.173330979239622707e+00 5.901831452938982592e-01
2.974913564757552535e+02 1.173761772987220198e+01 8.217460350787160195e+00 2.179980015267491300e+00 8.628070143233163014e-01
3.267707127519176424e+02 1.002185679585027067e+01 9.476052067986776350e+00 2.168283069062657997e+00 5.250079620177564577e-01
3.174982932077915052e+02 1.042049651235519292e+01 9.181879851980809804e+00 2.043662702518173724e+00 3.055809628858359717e-01
3.719603062421506934e+02 1.193552590826796589e+01 8.067570296666170648e+00 2.042792153216998585e+00 1.129230365622233778e+00
2.182065152028123691e+02 1.033937068147533722e+01 9.178040671734741807e+00 1.877421508567270969e+00 2.539590378639366985e-01
3.481582218085474665e+02 1.105880061922573532e+01 8.585769758971592225e+00 2.148347769132927798e+00 5.415215540699087615e-01
3.041732353498804855e+02 9.883946328391495229e+00 9.593988438762966808e+00 2.038708024217369186e+00 2.665173635154871046e-01
3.183028377183588304e+02 1.452797253889366402e+01 6.759990560232950862e+00 2.127803252651329302e+00 4.178524021453621229e-01
2.726943155760760078e+02 1.241829495991307475e+01 7.775689654089987357e+00 1.899120260948151007e+00 1.776330699448587791e-01
2.918468507004886305e+02 1.766630642548907559e+01 5.717822354676963315e+00 1.984546022928061149e+00 2.353077236686852147e-01
2.667230124392746120e+02 1.132502784786931471e+01 8.383144865525133937e+00 1.995165059546397224e+00 2.009034035214139757e-01
3.183486569728780751e+02 1.309804118021515684e+01 7.384487275213207802e+00 1.206792781087184352e+00 1.287894213651168629e+00
3.311730452516625292e+02 1.636559303649962871e+01 6.141269834572208985e+00 2.075307578752983328e+00 3.496913488613739851e-01
3.632107394929565203e+02 9.762349844732007398e+00 9.645117532549535966e+00 1.457004079927688878e+00 1.294293281965298581e+00
4.602952656054332579e+02 9.868191666406996632e+00 9.612301159207140344e+00 1.732252174242026044e+00 1.255823680203846271e+00
3.068157378600702145e+02 1.136425525139716797e+01 8.375315343672014023e+00 2.096189182094402526e+00 3.899513635299897696e-01
3.480097790947382919e+02 1.259229092027150010e+01 7.701971021504752990e+00 2.090179060215442419e+00 1.124036219809058323e+00
3.601704695402552829e+02 1.301032017081331738e+01 7.465996242638269109e+00 2.058405510185624898e+00 3.231507403194849304e-01
3.945610358236326647e+02 1.151994326205483965e+01 8.213465490367662269e+00 2.169834039603397269e+00 5.067071289152641489e-01
3.913023055991226329e+02 1.277938212904222404e+01 7.578496069900456433e+00 1.403816419283360872e+00 1.299358745758838030e+00
4.168211548483610613e+02 1.033200333853010555e+01 9.280362546542670898e+00 2.049975547922275432e+00 1.060337152172324382e+00
4.037805598353523351e+02 9.788088666754866551e+00 9.758585850689529551e+00 2.055320549262504404e+00 1.122287142751442701e+00
2.045803015935406961e+02 1.124001805000711229e+01 8.463423207099422640e+00 1.929906609817999996e+00 2.169600478506779340e-01
3.095588946441874327e+02 1.182025049135689798e+01 8.029438829191830607e+00 2.104890244831045809e+00 3.098081586684954258e-01
3.272005674287298689e+02 1.152403425869013276e+01 8.278223076488350429e+00 2.063447711190671274e+00 4.109344063832647831e-01
3.917674461935861814e+02 1.412645315157667980e+01 6.819065678759986149e+00 2.181947023236443073e+00 6.530803102997578824e-01
4.758531050058078904e+02 1.032036045825989845e+01 9.197226475655845945e+00 2.150728283294602861e+00 1.033712473561604117e+00
2.054298801126529668e+02 1.421639578424555417e+01 6.906732442720596943e+00 1.862035816081458961e+00 1.587911002070223621e-01
2.900449023279535936e+02 1.416128694967935786e+01 6.842513400501607279e+00 2.119139069515524110e+00 4.364307338707895112e-01
2.874126566286636262e+02 1.087390625982295944e+01 8.767592836249420429e+00 2.030400819963709580e+00 2.589177203796068638e-01
3.766496419461763026e+02 1.001957785368216491e+01 9.460606387865565736e+00 1.885990417259566065e+00 1.183084168259172841e+00
2.787674191811756828e+02 1.514776626545295457e+01 6.525494692681741427e+00 2.157407073147210586e+00 5.393614800209263205e-01
3.197609448429840313e+02 1.368566409701039532e+01 7.100285531540714068e+00 2.082138173945101922e+00 4.118245146078681751e-01
3.347195421707720016e+02 1.077600466121790568e+01 8.926037018253614619e+00 2.215789566619845274e+00 8.025521808489574083e-01
4.260618617892161524e+02 1.145234248192092785e+01 8.338762815888047797e+00 2.224748867560158772e+00 6.572337519169626496e-01
3.816464568557574921e+02 1.238421267361966649e+01 7.738600622143223973e+00 1.842215702900817931e+00 1.242168405441750334e+00
3.365181725713169953e+02 1.074403948233796413e+01 8.890675107962140444e+00 2.151425019687496221e+00 5.341610625355205366e-01
2.964523377890215556e+02 1.101832720051333503e+01 8.639993018501430200e+00 2.006564764610986540e+00 1.994720762089015054e-01
4.237340934263910981e+02 1.007227043566723523e+01 9.404591541693456236e+00 2.191489312347687957e+00 1.005429843017118685e+00
3.727425551223300317e+02 1.066565718670485730e+01 8.916043400437343891e+00 2.183068633097009048e+00 6.287025078504284714e-01
2.744007092988795193e+02 1.045235625937412571e+01 9.032296062322293650e+00 2.104073817343264707e+00 4.792401895401115497e-01
2.456373051954653874e+02 1.222808871698846289e+01 7.843359002045133366e+00 1.908313652374288516e+00 2.335586465755103147e-01
3.425251026374199341e+02 1.080539802766455892e+01 8.876026792945266308e+00 2.207962372654165062e+00 6.262920543762131587e-01
2.317273437448162099e+02 1.248356926646259879e+01 7.623342807577037306e+00 2.056082812440969576e+00 2.710129664589156495e-01
3.908008343206171844e+02 1.199992309820116709e+01 8.007533102347219156e+00 2.256884076242776427e+00 7.999780997959986539e-01
3.711624761378008088e+02 1.068284637428293493e+01 8.940021513200397507e+00 2.165228763243755239e+00 4.786401656705295271e-01
4.031265004833473427e+02 1.022465187788506391e+01 9.257215389436460384e+00 2.202820492218015236e+00 7.350718637743374195e-01
3.574477853836800705e+02 1.220626943748850834e+01 7.847409128274914991e+00 2.157962841669955001e+00 4.741909342637493641e-01
1.603571452640690040e+02 1.247455895098397249e+01 7.722761307377022710e+00 2.001616990687118403e+00 2.605628525021476682e-01
3.104790304489982873e+02 1.171307485187128350e+01 8.117152206673527104e+00 2.030206285741214423e+00 2.634013927322784165e-01
3.016743790807853429e+02 1.706329321427760704e+01 5.924451462285245107e+00 2.060650645228018885e+00 3.622464085962454616e-01
2.428768853420120593e+02 1.018383804338321852e+01 9.366978949983174374e+00 1.468582624809624093e+00 1.299855373734821073e+00
2.004578898406315943e+02 1.700331314609615063e+01 5.906739831294808063e+00 2.182560679265915571e+00 5.676187153919167727e-01
3.003916691787380842e+02 1.009965346038060652e+01 9.334901592801811532e+00 1.956499505597469213e+00 2.011570844250857582e-01
3.100566469386231461e+02 1.147298658532108284e+01 8.298313003288331657e+00 2.174733052254140819e+00 9.203969323813111503e-01
2.451787569317107511e+02 1.404813878191126264e+01 6.994286323548132067e+00 1.669734842097671645e+00 1.290445627286462171e+00
2.919466204995898693e+02 1.459974772121503861e+01 6.718118139936575695e+00 1.745086369691772887e+00 1.262167098037620727e+00
2.904101698580431048e+02 1.596480905056486144e+01 6.278906568858547033e+00 2.114299194206155974e+00 4.728437835215601459e-01
2.566663169062562133e+02 1.134018431945096239e+01 8.351399240732499507e+00 1.928392051603314616e+00 1.358948440886344200e-01
4.322814245375586211e+02 1.010265717088029014e+01 9.335314404587455428e+00 1.857362678524296484e+00 1.243676938249901109e+00
2.905682273199240058e+02 1.472551491518956723e+01 6.610329756942278756e+00 2.023194672687419260e+00 2.625532188540307121e-01
3.111478761596841309e+02 1.660886166104268469e+01 6.054606539996345127e+00 1.981181178070277937e+00 2.672711630973539365e-01
4.187904225125064386e+02 9.779272553890461239e+00 9.727960759839314520e+00 1.976051913717077113e+00 1.162792751453250562e+00
2.531798098389430436e+02 1.008397916521689908e+01 9.494315873204897116e+00 2.092524257364386742e+00 3.377689599922356067e-01
1.702103506268258570e+02 1.004481062213462472e+01 9.440625589087215275e+00 2.060399334573069563e+00 2.939136384102586930e-01
3.799253768207287294e+02 1.102893074561547060e+01 8.597974255492594864e+00 2.136948350390951656e+00 1.097523339520388497e+00
3.617777831312916987e+02 1.093156642933631240e+01 8.721747356030320475e+00 2.116993313943741128e+00 4.848458553508330771e-01
3.605375878620403114e+02 1.100949274340730710e+01 8.643546820464218072e+00 2.172039819434794961e+00 9.170112798583091029e-01
2.456847734606047879e+02 1.499932082824824597e+01 6.585193841275505555e+00 2.164350911304185221e+00 4.916815161582435700e-01
4.290841583461040045e+02 1.134881093944868624e+01 8.441973970844930619e+00 2.242975420910727102e+00 9.363409619629884384e-01
2.544114266918075771e+02 1.094062363415295103e+01 8.635329633165719443e+00 1.839477223719242716e+00 8.339620170662710719e-02
3.807517265302064970e+02 1.174579961402903550e+01 8.219454319568596290e+00 2.198441330534167903e+00 8.992274160637786506e-01
3.126885786395427544e+02 1.010020271520816237e+01 9.376346241264727155e+00 2.026424823170075218e+00 2.904601365089286569e-01
2.908922645280717347e+02 1.282150940792715055e+01 7.482606700990978688e+00 2.096044467595791438e+00 4.981825446309383065e-01
3.368050938266986236e+02 9.760970684638301975e+00 9.716003187033189548e+00 2.129621951293472204e+00 1.046856248141559975e+00
3.393788284767035748e+02 1.020009855086109596e+01 9.265249982154934116e+00 2.125429275780972738e+00 5.003138313154044114e-01
3.709661393443323618e+02 1.170777795246585029e+01 8.159522461041827768e+00 2.140584771537330067e+00 4.463970129337386794e-01
3.208357142366645007e+02 1.645531502615331121e+01 6.072225213351931217e+00 1.551958041057035942e+00 1.234746737306720910e+00
3.071833535497904109e+02 9.876611266760750851e+00 9.510391317918353238e+00 2.022886648228621631e+00 1.101792265676294402e+00
3.781556530324400569e+02 1.092939728378447306e+01 8.806208723270858130e+00 2.073886504110865392e+00 1.132632887278480105e+00
2.711404156503479612e+02 1.121694550332256846e+01 8.486409172429837611e+00 2.171331302370761662e+00 5.306168592832097852e-01
3.239415761775116493e+02 1.094270508220248139e+01 8.811451938080352875e+00 2.162261867133181692e+00 5.344470179261109344e-01
2.473008159872823342e+02 1.113116895049503263e+01 8.516259380130978940e+00 1.506937322152349878e+00 1.285628942671016794e+00
2.397147118559960859e+02 1.075975443507008933e+01 8.900504989861900640e+00 2.154450720413670251e+00 1.134731478062303456e+00
3.926033720132566600e+02 1.163888879359241102e+01 8.222960392567244980e+00 2.198732029719897785e+00 9.859705439517488790e-01
2.923181878258699271e+02 1.073794072993949200e+01 8.832423648076503042e+00 2.070977610517079626e+00 2.893761402559133500e-01
2.881897650885310895e+02 1.286271111132057143e+01 7.506440015867305249e+00 2.053973718444542573e+00 3.525692538676289955e-01
3.263750963299213481e+02 1.421136342403360331e+01 6.932313101315499715e+00 2.043102841194722519e+00 1.041474499289015032e+00
3.384586011642796279e+02 1.011709360802185387e+01 9.428652444360855256e+00 2.194153491250486088e+00 4.562792160730727020e-01
2.719091102972601561e+02 1.142005542246930716e+01 8.302862695487805311e+00 2.039634836497163040e+00 2.795884088030943793e-01
3.061874984293408488e+02 1.641956286427758727e+01 6.083349126327632916e+00 2.044585259365364394e+00 3.380749043215311445e-01
3.508650736319329440e+02 1.523480917077464980e+01 6.513562242124409707e+00 2.164716925162602834e+00 5.405385637000938992e-01
3.728349813614088930e+02 1.650503847265437685e+01 6.108906117603694064e+00 1.105380148785817696e+00 1.327083047927535508e+00
2.651439392552628078e+02 1.525976673554903762e+01 6.534049093418349052e+00 7.302578503398446941e-01 1.292534726181900018e+00
4.590517822612853251e+02 1.205607159335085932e+01 8.021574496301855817e+00 2.008597203277372234e+00 1.213893564799461533e+00
2.675530304075414278e+02 1.436047407152594246e+01 6.835216353453802185e+00 1.960670512806661492e+00 2.833144685185253753e-01
4.186786778201714014e+02 1.234300629526721060e+01 7.725914208782072023e+00 2.125304445237517825e+00 4.320483995852408277e-01
3.545493216201379596e+02 1.120817518771268695e+01 8.536734880579999185e+00 2.208487183640182483e+00 5.754169425593240739e-01
3.780503503118846425e+02 1.480267490738923364e+01 6.640916090155505103e+00 2.154536698579457177e+00 5.182988517305799903e-01
3.340625454321763641e+02 1.137265105528004661e+01 8.351192420605663358e+00 2.155900905560342640e+00 4.987486241220183136e-01
3.208284528062166601e+02 1.112574516230240818e+01 8.592034886959382334e+00 1.995918546388690817e+00 1.225402223659252110e+00
3.502429394812097598e+02 1.191057143671025287e+01 8.019909693522970784e+00 2.135974605932777326e+00 1.070876752855769443e+00
3.172099408806876113e+02 1.344370218956648166e+01 7.207176742248803336e+00 2.111682437697659065e+00 3.405570337169406270e-01
3.633338392677066508e+02 1.005722310123464069e+01 9.340331942041148139e+00 2.138842706294036056e+00 5.231711640262441954e-01
3.544323908978865916e+02 1.098684338967850849e+01 8.697677302709539759e+00 2.132204445426097994e+00 4.013460665612351153e-01
3.725533978273685420e+02 1.060892201116751110e+01 8.888750802725068567e+00 2.134973757194002619e+00 3.996402553543173530e-01
3.640555310297281721e+02 1.079439827080271819e+01 8.808802642190396881e+00 1.186123119202413534e+00 1.305747413830207426e+00
3.453474611315543257e+02 1.238835673029846340e+01 7.771083266665859135e+00 1.510759542827253554e+00 1.285535744605751818e+00
3.437413398925678507e+02 1.006496815936451128e+01 9.445408541452104956e+00 2.074048597220366386e+00 3.310956326048237752e-01
2.930006583554215922e+02 1.323382793722559292e+01 7.452930549295959217e+00 2.076940385913742304e+00 3.427160376331765401e-01
2.498708782104266390e+02 9.993346510513948289e+00 9.431075864531775821e+00 2.142736006644103686e+00 1.078109735795015567e+00
3.569767233936104844e+02 1.136332405859233674e+01 8.362987695985903969e+00 2.051598123980308497e+00 1.063477011562567576e+00
3.845357188940765241e+02 1.015987986852418068e+01 9.320747789517000115e+00 1.909413313511358012e+00 1.219136200971478123e+00
2.485083085875876066e+02 1.300104113519197746e+01 7.335708984138999078e+00 1.965950840655849241e+00 2.282680044928319385e-01
3.484497009406844086e+02 9.824170231294747424e+00 9.613641536963092094e+00 2.214754650424106242e+00 7.442713265777998188e-01
1.578348119603073769e+02 1.044706907445147870e+01 9.090179902205557383e+00 2.057303132610011964e+00 2.413506624998000005e-01
4.042343493399350223e+02 1.022297646590893727e+01 9.224337011816880150e+00 2.132888784155938744e+00 4.770221101919051021e-01
2.597883054550539441e+02 1.274808808476299582e+01 7.522650196416325485e+00 1.839742300286006937e+00 1.158032596453946322e-01
3.658576422934884249e+02 1.404625653755387482e+01 6.973539359971082874e+00 2.110720232239494010e+00 4.342234805458350944e-01
2.125487742144419769e+02 1.103471054736098367e+01 8.665955440325706860e+00 2.251162026574872854e+00 6.469120741408918018e-01
2.631723047728947336e+02 9.787417569582064658e+00 9.619882612718388515e+00 1.948992167084681704e+00 1.378113308891882605e-01
2.542251424877073589e+02 1.387411020285849794e+01 6.958575122495890497e+00 2.055987416445171689e+00 2.666449123639556551e-01
